source,target
Zhou_etal_2008,Kato_2000
Zhou_etal_2008,Fukuda_etal_1994
Zhou_etal_2008,Liu_2004
Zhou_etal_2008,Liang_etal_2002
Zhou_etal_2008,Yu_etal_2007_b
Zhou_etal_2008,Zhou_etal_2006
Zhou_etal_2008,Zhang_etal_2006
Zhou_etal_2008,Edd_etal_2003
Zhou_etal_2008,Breder_1926
Zhou_etal_2008,DomeniciBlake_1997
Zhou_etal_2008,McIsaac_1999
Zhou_etal_2008,McIsaacOstrowski_2003
Zhou_etal_2008,Boyer_etal_2006
Zhou_etal_2008,Morgansen_etal_2001
Zhou_etal_2008,Zhou_etal_2007
Zhou_etal_2008,Epstein_etal_2005
Zhu_etal_2019,Katzschmann_etal_2018
Zhu_etal_2019,Gibouin_etal_2018
Zhu_etal_2019,Du_etal_2015
Zhu_etal_2019,Long_etal_2006_b
Zhu_etal_2019,Tan_etal_2006
Zhu_etal_2019,Kruusmaa_etal_2014
Zhu_etal_2019,AndersonChhabra_2002
Zhu_etal_2019,Li_etal_2017
Zhu_etal_2019,Christianson_etal_2018
Zhu_etal_2019,Curet_etal_2011_b
Zhu_etal_2019,McGovern_etal_2009
Zhu_etal_2019,FujiwaraYamaguchi_2017
Zhu_etal_2019,Shelton_etal_2014
Zhu_etal_2019,Neveln_etal_2013
Zhu_etal_2019,Shadwick_2008
Zhu_etal_2019,Fierstine_1968
Zhu_etal_2019,Graham_2000
Zhu_etal_2019,Dickson_2004
Zhu_etal_2019,Block_2001
Zhu_etal_2019,Westneat_2001
Zhu_etal_2019,Knower_etal_1993
Zhu_etal_2019,VidelerHess_1984
Zhu_etal_2019,Katz_1998
Zhu_etal_2019,Shadwick_2006_b
Zhu_etal_2019,Raffel_etal_1995
Zhu_etal_2019,Lourenco_etal_1993
Zhu_etal_2019,Dickinson_1996
Zhu_etal_2019,Dickinson_etal_1999
Zhu_etal_2019,Ellington_etal_1996
Zhu_etal_2019,Lentink_etal_2008
Zhu_etal_2019,Borazjani_2012
Zhu_etal_2019,Blank_etal_2007
Zhu_etal_2019,Santo_etal_2017
Zhu_etal_2019,Taylor_etal_2003
Zhu_etal_2019,Rufo_2013
Zhu_etal_2019,Lauder_etal_2011
Zhu_etal_2019,Lauder_2015
Zhu_etal_2019,Tangorra_etal_2010
Zhu_etal_2019,Kahn_etal_2015
Zhu_etal_2019,Jung_etal_2014
Zhu_etal_2019,Leftwich_etal_2012
Zhu_etal_2019,VidelerWardle_1991
Zhu_etal_2019,Bainbridge_1958
Zhu_etal_2019,Webb_1975
Zhu_etal_2019,Magnuson_1978
Zhu_etal_2019,Liao_2002
Zhu_etal_2019,HunterZweifel_1971
Zhu_etal_2019,Gravish_2018
Zhu_etal_2019,Lauder_2015_b
Zhu_etal_2019,Nauen_2002
Zhu_etal_2019,Muller_etal_2002
Zhu_etal_2019,Tytell_2004_b
Zhu_etal_2019,Lighthill_1969
Zhu_etal_2019,Muller_etal_1997
Zhu_etal_2019,JayneLauder_1995
Zhu_etal_2019,Gillis_1996
Zhu_etal_2019,Altringham_1999
Zhu_etal_2019,Nangia_etal_2017
Zhu_etal_2019,DewarGraham_1994c
Zhu_etal_2019,Esposito_etal_2012
Zhu_etal_2019,Gottlieb_etal_2010
Zhu_etal_2019,Leftwich_2011
Zhu_etal_2019,MacIver_etal_2004
Zhu_etal_2019,Long_etal_2006
Zhu_etal_2019,Moored_etal_2011_b
Zhu_etal_2019,Tangorra_etal_2011
Zhu_etal_2019,SepulvedaDickson_2000
Zhu_etal_2019,Sepulveda_etal_2003
Zhu_etal_2019,di_Santo_2016
Zhu_etal_2019,Korsmeyer_etal_2002
Zhu_etal_2019,Lauder_2006
Zhu_etal_2019,Triantafyllou_1995
Zhu_etal_2019,Triantafyllou_etal_2000
Zhu_etal_2019,Saadat_etal_2017
Zhu_etal_2019,Gibb_etal_1999
Zhu_etal_2019,DonleyDickson_2000
Zhu_etal_2019,Webb_1978_c
Zhu_etal_2019,Lauder_2006
Zhu_etal_2019,Long_1996
Zhu_etal_2019,Long_1998
Zhu_etal_2019,Tytell_etal_2018
Zhu_etal_2019,Tytell_etal_2010
Zhu_etal_2019,Gillis_1997
Zhu_etal_2019,Chin_1997
Zhu_etal_2019,Xiong_2014
Zhu_etal_2019,Blevins_2012
Zhu_etal_2019,Drucker_1999
Zhu_etal_2019,di_Santo_etal_2017_b
Zhu_etal_2019,Drucker_2000
Zhu_etal_2019,Drucker_2001_b
Zhu_etal_2019,Tayler_1952
Zhu_etal_2019,Tritton_1988
Zhu_etal_2019,Blake_1983
McIsaacOstrowski_2003,Whitcomb_1993
McIsaacOstrowski_2003,Williams_etal_2001
McIsaacOstrowski_2003,Triantafyllou_1995
McIsaacOstrowski_2003,Harper_etal_1997
McIsaacOstrowski_2003,Kelly_etal_1998
McIsaacOstrowski_2003,Ekeberg_1993
McIsaacOstrowski_2003,Ayers_etal_2000
McIsaacOstrowski_2003,Li_1993
McIsaacOstrowski_2003,Latombe_1991
McIsaacOstrowski_2003,Dubins_1957
McIsaacOstrowski_2003,Reeds_1990
McIsaacOstrowski_2003,Koditschek_1989
McIsaacOstrowski_2003,Kavraki_2001
McIsaacOstrowski_2003,Ostrowski_2000
McIsaacOstrowski_2003,Ostrowski_etal_2000
McIsaacOstrowski_2003,Zefran_etal_1996
McIsaacOstrowski_2003,Bullo_etal_2000
McIsaacOstrowski_2003,Faiz_etal_2001
McIsaacOstrowski_2003,Lavalle_1999
McIsaacOstrowski_2003,Ostrowski_1998
McIsaacOstrowski_2003,Zhang_1999
McIsaacOstrowski_2003,McIsaac_1999
McIsaacOstrowski_2003,McIsaac_2000
McIsaacOstrowski_2003,Kelly_1995
McIsaacOstrowski_2003,Leonard_1995_b
McIsaacOstrowski_2003,Radford_1998
McIsaacOstrowski_2003,McIsaac_2000
McIsaacOstrowski_2003,Gray_1933
McIsaacOstrowski_2003,Williams_1992
McIsaacOstrowski_2003,Cohen_etal_1982
McIsaacOstrowski_2003,Grillner_1974
McIsaacOstrowski_2003,Grillner_etal_1995
McIsaacOstrowski_2003,Grillner_1991
McIsaacOstrowski_2003,Grillner_etal_1991
McIsaacOstrowski_2003,Matsushima_1992
McIsaacOstrowski_2003,Gray_1933_b
McIsaacOstrowski_2003,Blake_1983
McIsaacOstrowski_2003,Videler_1993
McIsaacOstrowski_2003,Hirose_1993
McIsaacOstrowski_2003,Hartog_1931
McIsaacOstrowski_2003,Bloch_etal_1996
McIsaacOstrowski_2003,Krishnaprasad_1994
McIsaacOstrowski_2003,Kelly_1998
McIsaacOstrowski_2003,Ostrowski_2000_b
McIsaacOstrowski_2003,Balkcom_2000
McIsaacOstrowski_2003,Cortes_etal_2000
NiuXu_2014,Yu_etal_2007_b
NiuXu_2014,Zhou_etal_2008
NiuXu_2014,Zou_etal_2009
NiuXu_2014,Sfakiotakis_etal_1999
NiuXu_2014,Zhang_etal_2012
NiuXu_2014,Zhang_etal_2011
NiuXu_2014,Nguyen_etal_2013
NiuXu_2014,Lighthill_1970
NiuXu_2014,Lighthill_1971
NiuXu_2014,Yu_etal_2004
NiuXu_2014,Morgansen_etal_2001
NiuXu_2014,Morgansen_etal_2002
NiuXu_2014,Morgansen_etal_2007
NiuXu_2014,Boyer_etal_2006
NiuXu_2014,Sfakiotakis_2007
NiuXu_2014,Yu_etal_2007
NiuXu_2014,Su_etal_2010
NiuXu_2014,Yu_etal_2011_c
NiuXu_2014,McIsaac_2001
NiuXu_2014,McIsaac_2002
NiuXu_2014,Yu_etal_2008
NiuXu_2014,Low_etal_2009
NiuXu_2014,McIsaacOstrowski_2003
NiuXu_2014,McIsaac_2002_b
NiuXu_2014,Ijspeert_2008
NiuXu_2014,Colgate_2004
NiuXu_2014,Yang_etal_2009_b
NiuXu_2014,Slotine_1991
NiuXu_2014,Cao_2004
NiuXu_2014,Smith_etal_2006
NiuXu_2014,Hoppensteadt_1997
NiuXu_2014,Yu_etal_2011_d
NiuXu_2014,Seo_etal_2010
NiuXu_2014,Hu_etal_2011
NiuXu_2014,Crespi_2008_b
NiuXu_2014,Xu_2008
NiuXu_2014,DAout_1999
Quinn_etal_2014,Alben_etal_2012
Quinn_etal_2014,Allen_etal_2001
Quinn_etal_2014,Anderson_etal_1998
Quinn_etal_2014,Bhalla_etal_2013
Quinn_etal_2014,Buchholz_etal_2006
Quinn_etal_2014,Daniel_etal_2002
Quinn_etal_2014,Dewey_etal_2013
Quinn_etal_2014,Heathcote_etal_2007
Quinn_etal_2014,Hultmark_etal_2007
Quinn_etal_2014,Kang_etal_2013
Quinn_etal_2014,Kang_etal_2011
Quinn_etal_2014,Katz_etal_1978
Quinn_etal_2014,Lauder_etal_2011
Quinn_etal_2014,Lauder_etal_2007_b
Quinn_etal_2014,Leftwich_etal_2012
Quinn_etal_2014,Lighthill_1970
Quinn_etal_2014,Low_2011
Quinn_etal_2014,Michelin_etal_2009
Quinn_etal_2014,Paulo_etal_2011
Quinn_etal_2014,Pederzani_2006
Quinn_etal_2014,Prempraneerach_etal_2003
Quinn_etal_2014,Ramananarivo_etal_2011
Quinn_etal_2014,Sciacchitano_etal_2013
Quinn_etal_2014,Spagnolie_etal_2010
Quinn_etal_2014,Stanislas_etal_2005
Quinn_etal_2014,Taylor_etal_2003
Quinn_etal_2014,Theodorsen_1935
Quinn_etal_2014,Triantafyllou_etal_1993
Quinn_etal_2014,Vanella_etal_2009
Quinn_etal_2014,Weaver_etal_1990
Quinn_etal_2014,Wu_1971
Quinn_etal_2014,Zhu_2007
Triantafyllou_etal_1993,Bainbridge_1958
Triantafyllou_etal_1993,Bainbridge_1963
Triantafyllou_etal_1993,Bers_1983
Triantafyllou_etal_1993,Chopra_1974
Triantafyllou_etal_1993,Chopra_1976
Triantafyllou_etal_1993,Chopra_1977
Triantafyllou_etal_1993,Dubois_1978
Triantafyllou_etal_1993,Fage_1928
Triantafyllou_etal_1993,Freymuth_1988
Triantafyllou_etal_1993,Freymuth_etal_1991
Triantafyllou_etal_1993,Greidanus_etal_1952
Triantafyllou_etal_1993,Halfman_1952
Triantafyllou_etal_1993,Huerre_1990
Triantafyllou_etal_1993,HunterZweifel_1971
Triantafyllou_etal_1993,Isshiki_1984
Triantafyllou_etal_1993,Kadlec_1979
Triantafyllou_etal_1993,von_Kármán_1935
Triantafyllou_etal_1993,Karniadakis_1989
Triantafyllou_etal_1993,Koochesfahani_1989
Triantafyllou_etal_1993,Lang_1963
Triantafyllou_etal_1993,Lighthill_1969
Triantafyllou_etal_1993,Lighthill_1970
Triantafyllou_etal_1993,Lighthill_1975
Triantafyllou_etal_1993,McCroskey_1982
Triantafyllou_etal_1993,Moore_1976
Triantafyllou_etal_1993,Ohashi_1972
Triantafyllou_etal_1993,Oshima_1980
Triantafyllou_etal_1993,Oshima_1980_b
Triantafyllou_etal_1993,Paidoussis_1976
Triantafyllou_etal_1993,Pyatetskiy_1970
Triantafyllou_etal_1993,Rosen_1963
Triantafyllou_etal_1993,Schlichting_1955
Triantafyllou_etal_1993,Triantafyllou_etal_1986
Triantafyllou_etal_1993,Triantafyllou_etal_1987
Triantafyllou_etal_1993,Traintafyllou_etal_1991
Triantafyllou_etal_1993,Videler_1981
Triantafyllou_etal_1993,VidelerHess_1984
Triantafyllou_etal_1993,Webb_1971
Triantafyllou_etal_1993,Webb_1973
Triantafyllou_etal_1993,Webb_1982_c
Triantafyllou_etal_1993,Webb_etal_1984
Triantafyllou_etal_1993,Wu_1961
Triantafyllou_etal_1993,Wu_1971_b
Triantafyllou_etal_1993,Wu_1971_c
Triantafyllou_etal_1993,Wu_1971_d
