paper,citationKey,robot,Main
"JOHNSTON, I. A., FLEMING, J. D. AND CROCKFORD, T. (1990). Thermal acclimation and muscle contractile properties in cyprinid fish. Am.",Johnston_etal_1990,,FALSE
"KASHIN, S. M., FELDMAN, A. G. AND ORLOVSKY, G. N. (1979). Different modes of swimming in the carp, Cyprinus carpio. J. Fish Biol. 14, 403–405",Kashin_etal_1979,,FALSE
"LIGHTHILL, M. J. AND BLAKE, R. W. (1990). Biofluiddynamics of balistiform and gymnotiform locomotion. Part 1. Biological background and analysis of elongated-body theory.J. Fluid Mech.",Lighthill_1990,,FALSE
"MCPHAIL, J. D. (1977). A possible function of the caudal spot in characid fishes. Can. J. Zool. 55, 1063–1066.",Mcphail_1977,,FALSE
"NEILL, S. R. S. J. AND CULLEN, J. M. (1974). Experiments on whether schooling by their prey affects the hunting behaviour of cephalopods and fish predators. J. Zool., Lond. 172, 549–569.",Neill_1974,,FALSE
"NISSANOV, J., EATON, R. C. AND DIDOMENICO, R. (1990). The motor output of the Mauthner cell, a reticulospinal command neuron. Brain Res. 517, 88–98.",Nissanov_etal_1990,,FALSE
"RAND, D. M. AND LAUDER, G. V. (1981). Prey capture in the chain pickerel, Esox niger: correlations between feeding and locomotor behaviour. Can. J. Zool. 59, 1072–1078.",RandLauder_1981,,FALSE
"ROSENTHAL, H. (1969). Untersuchungen uber das Beutefangverhalten bei Larven des Herrings Clupea harengus. Mar. Biol. 3, 128–144.",Rosenthal_1969,,FALSE
"WAINWRIGHT, S. A., VOSBURGH, F. AND HEBRANK, J. H. (1978). Shark skin: function in locomotion. Science 202, 747–749.",Wainwright_etal_1978,,FALSE
"WEBB, P. W. (1975). Acceleration performance of rainbow trout Salmo gairdneri and green sunfish Lepomis cyanellus. J. exp. Biol.",Webb_1975_b,,FALSE
"WEBB, P. W. (1977). Effects of median fin amputation on fast-start performance of rainbow trout (Salmo gairdneri). J. exp. Biol. 68, 123–135.",Webb_1977,,FALSE
"WEBB, P. W. (1978b). Temperature effects on acceleration of rainbow trout Salmo gairdneri. J. Fish. Res. Bd Can. 35, 1417–1422.",Webb_1978_b,,FALSE
"WEBB, P. W. (1980). Does schooling reduce fast-start response latencies in teleosts? Comp. Biochem. Physiol. 65A, 231–234.",Webb_1980,,FALSE
"WEBB, P. W. (1983). Speed, acceleration and manoeuvrability of two teleost fishes. J. exp. Biol. 102, 115–122.",Webb_1983_b,,FALSE
"WEBB, P. W. (1984b). Body and fin form and strike tactics of four teleost predators attacking fathead minnow (Pimephales promelas)",Webb_1984_b,,FALSE
"WEBB, P. W. (1986a). Locomotion and predator–prey relationships. In Predator–Prey Relationships (ed. G. V. Lauder and M. E.",Webb_1986_b,,FALSE
"WEBB, P. W. (1986b). Effect of body form and response threshold on the vulnerability of four species of teleost prey attacked by largemouth bass (Micropterus salmoides). Can. J. Fish. aquat. Sci.",Webb_1986_c,,FALSE
"WEBB, P. W. AND DE BUFFRENIL, V. (1990). Locomotion in the biology of large aquatic vertebrates. Trans. Am. Fish. Soc. 119, 629–641.",Webb_etal_1990,,FALSE
"WEBB, P. W. AND JOHNSRUDE, C. L. (1988). The effect of size on the mechanical properties of the myotomal–skeletal system of rainbow trout (Salmo gairdneri). Fish Physiol. Biochem. 5, 163–171.",Webb_1988_b,,FALSE
"WEBB, P. W. AND SKADSEN, J. M. (1980). Strike tactics of Esox. Can. J. Zool. 58, 1462–1469.",Webb_1980_b,,FALSE
"WEBB, P. W. AND ZHANG, H. (1994). The relationship between responsiveness and elusiveness of heat-shocked goldfish (Carassius auratus) to attacks by rainbow trout (Oncorhynchus mykiss). Can. J. Zool. 72, 423–426.",Webb_1994_b,,FALSE
"WEIHS, D. AND WEBB, P. W. (1984). Optimal avoidance and evasion tactics in predator–prey interactions. J. theor. Biol. 106, 189–206.",Weihs_1984,,FALSE
"YOCOM, T. G. AND EDSALL, T. A. (1974). Effect of acclimation temperature and heat shock on the vulnerability of fry of lake whitefish (Coregonus clupeaformis) to predation. J. Fish. Res. Bd Can. 31, 1503–1506.",Yocom_1974,,FALSE
"ZOTTOLI, S. J., DAVIS, G. W. AND NORTHEN, S. C. (1992). Comparative studies of the Mauthner cell in teleosts. In Neurology Today (ed. I.",Zottoli_etal_1992,,FALSE
"Donley, J. M., & Dickson, K. A. (2000). SWIMMING KINEMATICS OF JUVENILE KAWAKAWA TUNA ( EUTHYNNUS AFFINIS ) AND CHUB MACKEREL ( SCOMBER JAPONICUS ). Journal of Experimental Biology, 3116, 3103–3116.",DonleyDickson_2000,,TRUE
"Altringham, J. D. and Block, B. A. (1997). Why do tuna maintain elevated slow muscle temperatures? Power output of muscle isolated from endothermic and ectothermic fish. J. Exp. Biol. 200, 2617–2627.",Altringham_1997,,FALSE
"Blight, A. R. (1977). The muscular control of vertebrate swimming movements. Biol. Rev. 52, 181–218.",Blight_1977,,FALSE
"Block, B. A., Finnerty, J. R., Stewart, A. F. R. and Kidd, J. (1993). Evolution of endothermy in fish: Mapping physiological traits on a molecular phylogeny. Science 260, 210–214",Block_etal_1993,,FALSE
"Carpenter, K. E., Collette, B. B. and Russo, J. L. (1995). Unstable and stable classifications of scombroid fishes. Bull. Mar. Sci. 56, 379–405.",Carpenter_etal_1995,,FALSE
"Collette, B. B. (1978). Adaptations and systematics of mackerels and tunas. In The Physiological Ecology of Tunas (ed. G. D. Sharp and A. E. Dizon), pp. 7–39. New York: Academic Press",Collette_1978,,FALSE
"Gibb, A. C., Dickson, K. A. and Lauder, G. V. (1999). Tail kinematics of the chub mackerel, Scomber japonicus: testing the homocercal tail model of fish propulsion. J. Exp. Biol. 202, 2433–2447.",Gibb_etal_1999,,FALSE
"Gillis, G. B. (1998). Environmental effects on undulatory locomotion in the American eel (Anguilla rostrata): kinematics in water and on land. J. Exp. Biol. 201, 949–961.",Gillis_1998,,FALSE
"Godsil, H. C. (1954). A descriptive study of certain tuna-like fishes. Calif. Dept Fish Game Fish Bull. 97, 1–188.",Godsil_1954,,FALSE
"Godsil, H. C. and Byers, R. D. (1944). A systematic study of the Pacific tunas. Calif. Dept Fish Game Fish Bull. 60, 1–131.",Godsil_1944,,FALSE
"Graham, J. B. and Dickson, K. A. (2000). The evolution of thunniform locomotion and heat conservation in scombrid fishes: New insights based on the morphology of Allothunnus fallai. Zool.",Graham_2000,,FALSE
"He, P. and Wardle, C. S. (1986). Tilting behaviour of the Atlantic mackerel, Scomber scombrus, at low swimming speeds. J. Fish Biol. 29, 223–232.",He_1986,,FALSE
"Hebrank, M. R. (1982). Mechanical properties of fish backbones in lateral bending and in tension. J. Biomech. 15, 85–89.",Hebrank_1982,,FALSE
"Knower, A. T. (1998). Biomechanics of thunniform swimming: electromyography, kinematics and caudal tendon function in the yellowfin tuna Thunnus albacares and the skipjack tuna Katsuwonus pelamis. PhD dissertation, University of California, San Diego. 136pp.",Knower_1998,,FALSE
"Lauder, G. V. (2000). Function of the caudal fin during locomotion in fishes: kinematics, flow visualization and evolutionary patterns. Am. Zool. 40, 101–122.",Lauder_2000,,FALSE
"Long, J. H., Jr and Nipper, K. S. (1996). Body stiffness in undulating vertebrates. Am. Zool. 36, 678–694.",Long_1996_b,,FALSE
"Magnuson, J. J. (1963). Tuna behavior and physiology, a review (Methodology paper No. 5). Proceedings of the World Scientific Meeting on the Biology of Tunas and Related Species, La Jolla, California, 2–14 July 1962, vol. 3, 1057–1066.",Magnuson_1963,,FALSE
"Magnuson, J. J. and Prescott, J. H. (1966). Courtship, locomotion, feeding and miscellaneous behaviour of Pacific bonito (Sarda chiliensis). Anim. Behav. 14, 54–67.",Magnuson_1966,,FALSE
"McHenry, M. J., Pell, C. A. and Long, J. H. (1995). Mechanical control of swimming speed: stiffness and axial wave form in undulating fish models. J. Exp. Biol. 198, 2293–2305.",Mchenry_etal_1995,,FALSE
"Packard, G. C. and Boardman, T. J. (1999). The use of percentages and size-specific indices to normalize physiological data for variation in body size: wasted time, wasted effort? Comp. Biochem. Physiol. 122A, 37–44.",Packard_1999,,FALSE
"Pyatetskiy, V. Y. (1970). Kinematic swimming characteristics of some fast marine fish. In Hydrodynamic Problems in Bionics, Bionika, vol. 4, Kiev (translated from Russian, JPRS 52605, pp. –23. Natl. Tech. Inf. Serv., Springfield, Virginia, 1971).",Pyatetskiy_1970,,FALSE
"Shadwick, R. E., Katz, S. L., Korsmeyer, K. E., Knower, T. and Covell, J. W. (1999). Muscle dynamics in skipjack tuna: timing of red muscle shortening in relation to activation and body curvature during steady swimming. J. Exp. Biol. 202, 2139–2150.",Shadwick_etal_1999,,FALSE
"Shadwick, R. E., Steffensen, J. F., Katz, S. L. and Knower, T. (1998). Muscle dynamics in fish during steady swimming. Am. Zool. 38, 755–770.",Shadwick_etal_1998,,FALSE
"Videler, J. J. (1985). Fish swimming movements: A study of one element of behaviour. Neth. J. Zool. 35, 470–485.",Videler_1985,,FALSE
"Webb, P. W. (1998). Swimming. In The Physiology of Fishes, second edition (ed. D. Evans), pp. 1–24. Boca Raton, FL: CRC Press.",Webb_1998,,FALSE
"Dowis, H. J., Sepulveda, C. A., Graham, J. B., & Dickson, K. A. (2003). Swimming performance studies on the eastern Pacific bonito Sarda chiliensis, a close relative of the tunas (family Scombridae): II. Kinematics. Journal of Experimental Biology, 206(16), 2749–2758. https://doi.org/10.1242/jeb.00496",Dowis_etal_2003,,TRUE
"Altringham, J. D. and Ellerby, D. J. (1999). Fish swimming: Patterns in muscle function. J. Exp. Biol. 202, 3397-3403.",Altringham_1999,,FALSE
"Altringham, J. D. and Shadwick, R. E. (2001). Swimming and muscle function. In Tuna Physiology, Ecology, and Evolution, Fish Physiology, vol. 19 (ed. B. A. Block and E. D. Stevens), pp. 314-341. New York: Academic Pres",Altringham_2001,,FALSE
"Block, B. A. (1991). Endothermy in fish: thermogenesis, ecology, and evolution. In Biochemistry and Molecular Biology of Fishes, vol. 1 (ed. P. W. Hochachka and T. P. Mommsen), pp. 269-311. New York: Elsevie",Block_1991,,FALSE
"Block, B. A. and Finnerty, J. R. (1994). Endothermy in fishes: A phylogenetic analysis of constraints, predispositions, and selection pressures. Environ. Biol. Fish. 40, 283-302.",Block_1994,,FALSE
"Carey, F. G., Teal, J. M., Kanwisher, J. W., Lawson, K. D. and Beckett, K. S. (1971). Warm bodied fish. Amer. Zool. 11, 137-145.",Carey_etal_1971,,FALSE
"Collette, B. B. (1978). Adaptations and systematics of the mackerels and tunas. In The Physiological Ecology of Tunas (ed. G. D. Sharp and A. E. Dizon), pp. 7-39. New York: Academic Press",Collette_etal_2001,,FALSE
"Dixon, W. J. and Massey, F. J. (1969). Introduction to Statistical Analysis. New York: McGraw-Hill Book Company",Dixon_1969,,FALSE
"Donley J. M. (1999). Swimming kinematics of two scombrid fishes. MS thesis, California State University, Fullerton, USA",Donley_1999,,FALSE
"Ellerby, D. J., Altringham, J. D., Williams, T. and Block, B. A. (2000). Slow muscle function of Pacific bonito (Sarda chiliensis) during steady swimming. J. Exp. Biol. 203, 1-13",Ellerby_etal_2000,,FALSE
"Finnerty, J. R. and Block, B. A. (1995). Evolution of cytochrome b in the Scombroidei (Teleostei): molecular insights into billfish (Istiophoridae and",Finnerty_1995,,FALSE
"Fuiman, L. A. and Batty, R. S. (1997). What a drag it is getting cold: Partitioning the physical and physiological effects of temperature on fish swimming. J. Exp. Biol. 200, 1745-1755.",Fuiman_1997,,FALSE
"Graham, J. B. (1973). Heat exchange in the black skipjack and the blood-gas relationship of warm-bodied fishes. Proc. Natl. Acad. Sci. USA 70, 19641967.",Graham_1973,,FALSE
"Johnson, T. P., Cullum, A. J. and Bennett, A. F. (1998). Partitioning the effects of temperature and kinematic viscosity on the C-start performance of adult fishes. J. Exp. Biol. 201, 2045-2051.",Johnson_etal_1998,,FALSE
"S. (1999). Red muscle activation patterns in yellowfin (Thunnus albacares) and skipjack (Katsuwonus pelamis) tunas during steady swimming. J. Exp. Biol. 202, 2127-2138",S_1999,,FALSE
"Nauen, J. C. and Lauder, G. V. (2000). Locomotion in scombrid fishes: morphology and kinematics of the finlets of the chub mackerel Scomber japonicus. J. Exp. Biol. 203, 2247-2259.",Nauen_2000,,FALSE
"Rome, L. C. and Swank, D. (1992). The influence of temperature on power output of scup red muscle during cyclical length changes. J. Exp. Biol. 171, 261-281.",Rome_1992,,FALSE
"Rome, L. C., Swank, D. M. and Coughlin, D. J. (2000). The influence of temperature on power production during swimming. II. Mechanics of red muscle fibres in vivo. J. Exp. Biol. 203, 333-345.",Rome_etal_2000,,FALSE
"Sepulveda, C. and Dickson, K. A. (2000). Maximum sustainable speeds and cost of swimming in juvenile kawakawa tuna (Euthynnus affinis) and chub mackerel (Scomber japonicus). J. Exp. Biol. 203, 3089-3101.",Sepulveda_2000_b,,FALSE
"Wardle, C. S., Videler, J. J. and Altringham, J. D. (1995). Tuning into fish swimming waves: body form, swimming mode and muscle function. J. Exp. Biol. 198, 1629-1636.",Wardle_etal_1995,,FALSE
"Webb, P. W. (1978). Hydrodynamics: nonscombroid fish. In Fish Physiology, vol. 7 (ed. W. S. Hoar and D. J. Randall), pp. 190-237. New York: Academic Press.",Webb_1978_c,,FALSE
"Westneat, M. W. and Wainwright, S. A. (2001). Mechanical design for swimming: muscle, tendon, and bone. In Tuna Physiology, Ecology, and Evolution, Fish Physiology, vol. 19 (ed. B. A. Block and E. D. Stevens), pp.",Westneat_2001,,FALSE
"El Daou, H., Salumäe, T., Toming, G., & Kruusmaa, M. (2012). A bio-inspired compliant robotic fish: Design and experiments. Proceedings - IEEE International Conference on Robotics and Automation, 5340–5345. https://doi.org/10.1109/ICRA.2012.6225321",el_Daou_etal_2012,,TRUE
"J. Liu and H. Hu. ""Building a 3D simulator for autonomous navigation of robotic fishes"". In Proceedings of IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS), pp. 613-618, 2004.",Liu_2004,,FALSE
"J. Liu and H. Hu, ""Building a simulation environment for optimising control parameters of an autonomous robotic fish"", Proceedings of CACSCUK, Luton, pp. 317-322, 2003",Liu_2003,,FALSE
"P. Valdivia y Alvarado. ""Design of biomimetic compliant devices for locomotion in liquid environments"". PhD thesis, Massachusetts Institute of Technology, 2007.",Valdivia_y_Alvarado_2007,,FALSE
"W.T. Thomson, ""Theory of vibration with applications"", 2nd edition, Prentice-Hall, Englewood Cliffs, NJ, 1981.",Thomson_1981,,FALSE
"J.L. Junkins and Y. Kim, ""Introduction to dynamics and control of flexible structures"", Education Series, J. S. Przemieniecki, Editor-inChief, AIAA, Washington, DC, 1993.",Junkins_1993,,FALSE
"H. Baruh, ""Analytical Dynamics"". McGRaw-Hill International Editions, 1999.",Baruh_1999,,FALSE
"D.J. Wagg, S.A. Neild, ""Nonlinear vibration with control for flexible and adaptive structures"". Series: Solid Mechanics and Its Applications, Vol. 170. A Springer-SBM - Canopus Academic Publishing Ltd co-publication 1st Edition, 2010.",Wagg_2010,,FALSE
"S. Adhikari and A.S. Phani. ""Experimental identification of generalised proportional viscous damping matrix"". Transactions ASME: Journal of Vibration and Acoustics, Vol. 131, pp. 011008-01-01100811, 2009.",Adhikari_2009,,FALSE
"S. S. Rao, ""Mechanical vibrations"", Pearson Prentice Hall, 2004.",Rao_2004,,FALSE
"K. Streitlien, G.S. Triantafyllou, M.S. Triantafyllou, ""Efficient foil propulsion through vortex control"", AIAA Journal, vol. 34, pp. 23152319, 1996.",Streitlien_etal_1996,,FALSE
"J.M. Kumph, ""Maneuvring of a robotic pike"", Master of Science dissertation, Massachusetts Institute of Technology, Departement of Ocean Engineering, 2003.",Kumph_2003,,FALSE
"Epps, B. P., Valdivia Y Alvarado, P., Youcef-Toumi, K., & Techet, A. H. (2009). Swimming performance of a biomimetic compliant fish-like robot. Experiments in Fluids, 47(6), 927–939. https://doi.org/10.1007/s00348-009-0684-8",Epps_etal_2009,,TRUE
"Bandyopadhyay P, Donnelly MJ, Nedderman WH, Castano JM (1997) A dual flapping foil maneuvering device for low-speed rigid bodies. In: Third international symposium performance enhancement for marine vehicles. Newport, R",Bandyopadhyay_etal_1997,,FALSE
"Borazjani I, Sotiropoulos F (2008) Numerical investigation of the hydrodynamics of carangiform swimming in the transitional and inertial flow regimes. J Exp Biol 211:1541–1558",Borazjani_2008,,FALSE
"Buchholz J, Smits A (2006) On the evolution of the wake structure produced by a low-aspect-ratio pitching panel. J Fluid Mech 546:433–443",Buchholz_2006,,FALSE
"Childress S (1981) Mechanics of swimming and flying. Cambridge University Press, Cambridge",Childress_1981,,FALSE
" Epps BP, Techet AH (2007) Impulse generated during unsteady maneuvering of swimming fish. Exp Fluids 43:691–700",Epps_2007,,
"Garner LJ, Wilson LN, Lagoudas DC, Rediniotis OK (2000) Development of a shape memory alloy actuated biomimetic vehicle. Smart Mater Struct 9:673–683",Garner_etal_2000,,FALSE
"Karniadakis GE, Triantafyllou GS (1989) Frequency selection and asymptotic states in laminar wakes. J Fluid Mech 199:441–469",Karniadakis_1989,,FALSE
"Lauder GV, Anderson EJ, Tangorra J, Madden PGA (2007) Fish biorobotics: kinematics and hydrodynamics of self-propulsion.",Lauder_etal_2007,,FALSE
"Liao JC, Beal DN, Lauder GV, Triantafyllou MS (2003) Fish exploiting vortices decrease muscle activity. Science",Liao_etal_2003_b,,FALSE
"Licht S, Polidoro V, Flores M, Hover FS, Triantafyllou MS (2004)",Licht_etal_2004,,FALSE
"Nauen JC, Lauder GV (2002) Hydrodynamics of caudal fin locomotion by chub mackerel scomber japonicus (scombridae). J Exp Biol 205:1709–1724",Nauen_2002,,FALSE
Newman JN (1973) The force on a slender fish-like body. J Fluid Mech 58:689–702,Newman_1973,,FALSE
